Transaction_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Country,City,Segment,Product_Category,Product_Name,Quantity,Unit_Price,Currency,Discount,Shipping_Fee,Payment_Method,Order_Status,Customer_Rating,Acquisition_Channel,Device_Type,Is_Repeat_Customer,Last_Purchase_Date,Days_Since_Last_Purchase,Satisfaction_Level,Loyalty_Points,Customer_Email,Customer_Phone,Notes
TXN-00108,11/5/25,CUST0649,Amina A.,Male,18,Canada,Ottawa,Corp,Home,Bedsheet,6,46,CAD,50,2500,POS,Returned,3,Instagram,Mobile,Yes,"Oct 11, 2024",144,Unhappy,0,,,Requested refund
TXN-00109,"Jun 28, 2025",cust-0379,MOSES AHMED,FEMALE,51,Nigeria,Port Harcourt,RETAIL,Elec,Smart Watch,7,378,GBP,20,5,Card,,,,Tablet,,11/30/25,75,,350,moses.ahmedmail.com,08039896176,Late payment
TXN-00110,"Sep 16, 2024",CUST0443,IBRAHIM OJO,Other,59,Germany,Munich,Wholesale,Fashion,Wrist Watch,3,6272,NGN,5,500,Transfer,COMPLETE,2,,Mobile,,2024-08-10,62,Happy,20,,08034099902,Requested refund
TXN-00111,2/8/24,CUST-0479,T. Ojo,,45,United States,Atlanta,retail,Electronics,Laptop Stand,7,19244,NGN,10,500,,completed,4,Referral,mobile,Yes,2024-09-22,,Happy,80,tunde.ojo@gmail.com,+2348039350043,Fast delivery
TXN-00112,2024-07-16,cust-0273,A. Musa,Other,50,Canada,Ottawa,wholesale,electronics,Webcam,4,184185,NGN,35,2500,Bank Transfer,Pending,3,Referral,Tablet,No,28/01/2025,200,Happy,120,amina.musa@,+2348034178686,Fast delivery
TXN-00113,2024-06-23,cust-0608,Zainab  Bello,,37,Canada,Calgary,,Electronics,Wireless Mouse,6,210011,NGN,35,20,,,5,Walk-in,Mobile,no,2025-04-27,333,,1000,zainab.bellomail.com,0803-263-2292,
TXN-00114,09/12/2025,CUST-0109,Joy  Ahmed,male,30,Canada,Ottawa,wholesale,Home,Blender,3,211406,NGN,0,5,Transfer,completed,3,Website,,Yes,10/9/25,9,,0,joy.ahmed@gmail.com,0803-576-0225,Bought during promo
TXN-00115,23/02/2024,cust-0212,D. Adeyemi,Other,29,Germany,,RETAIL,electronics,Webcam,5,4698,NGN,15,500,card,Cancelled,2,WhatsApp,Mobile,no,2024-06-12,,Unhappy,200,,08038602555,Late payment
TXN-00116,"Aug 13, 2024",CUST-0162,Ibrahim  Thomas,male,64,Canada,Calgary,Corporate,Home,Blender,2,29206,NGN,5,1500,Transfer,Returned,2,,Tablet,No,03/10/2024,17,Happy,10,ibrahim.thomas@,+2348038016631,Wrong phone
TXN-00117,12/10/25,cust-0619,I. Eze,male,53,United Kingdom,London,VIP,Fashion,Backpack,8,194869,NGN,2500,10,Wallet,Cancelled,1,Facebook,Mobile,,,,,10,ibrahim.eze@yahoo.com,,Fast delivery
TXN-00118,2024-06-28,cust-0224,GRACE ADEBAYO,Other,19,Canada,Calgary,wholesale,Electronics,Laptop Stand,8,101,GBP,10,0,Transfer,Pending,,Facebook,,No,"Mar 23, 2024",29,Unhappy,10,grace.adebayo@,8031685757,Wrong phone
TXN-00119,03/06/2024,cust-0575,ola aliyu,Other,48,Germany,Hamburg,wholesale,Home,Bedsheet,5,114368,NGN,2500,15,,,5,WhatsApp,Tablet,Yes,2025-04-13,92,Unhappy,10,ola.aliyumail.com,+2348032879460,Bought during promo
TXN-00120,05/07/2024,CUST-0534,MICHAEL BALOGUN,,26,Canada,Ottawa,wholesale,fashion,T-Shirt,2,213736,NGN,2500,10,card,,5,,,yes,23/09/2024,148,Happy,80,michael.balogun@yahoo.com,,Repeat order
TXN-00121,2024-11-11,cust-0683,kemi abdullahi,Female,54,United Kingdom,Manchester,RETAIL,Electronics,USB Cable,6,121052,NGN,0,10,,Returned,5,TikTok,Tablet,yes,10/08/2025,227,Unhappy,350,,,Late payment
TXN-00122,"Mar 29, 2025",cust-0412,Peace  Okafor,Other,,United Kingdom,Birmingham,,fashion,T-Shirt,1,226178,NGN,5,1500,,Cancelled,,TikTok,mobile,yes,,,Unhappy,350,peace.okafor@gmail.com,0803-461-8764,Email bounced
TXN-00123,10/10/24,CUST 0168,A. Adeyemi,,23,United Kingdom,London,VIP,electronics,Webcam,7,110837,NGN,10,1000,Wallet,Returned,3,WhatsApp,mobile,Yes,11/3/24,341,Unhappy,350,,08035106228,Late payment
TXN-00124,"May 20, 2024",CUST0069,Esther B.,,58,Canada,Calgary,sme,Electronics,USB Cable,3,335,USD,0,0,POS,Pending,3,WhatsApp,Mobile,No,05/09/2025,162,Unhappy,120,,+2348036899361,Fast delivery
TXN-00125,2025-03-17,CUST 0382,David  Musa,Other,31,United Kingdom,Birmingham,Rtl,Grocery,Coffee Jar,2,243632,NGN,10,5,POS,completed,5,TikTok,,Yes,11/12/2025,158,Neutral,10,david.musa@gmail.com,08032304181,Bought during promo
TXN-00126,10/01/2025,CUST-0202,Ibrahim Umeh,FEMALE,,Nigeria,,SME,electronics,Phone Charger,4,197,USD,0,1000,POS,COMPLETE,5,Walk-in,Mobile,,25/06/2025,145,Neutral,500,ibrahim.umeh@gmail.com,,Bought during promo
TXN-00127,2025-11-05,CUST-0451,ola nnamdi,Other,50,United Kingdom,Manchester,sme,electronics,Webcam,3,98199,NGN,2500,15,Transfer,Returned,4,Walk-in,Tablet,no,3/12/24,189,,1000,ola.nnamdi@gmail.com,0803-764-9981,High-value cart
TXN-00128,"Jun 05, 2024",cust-0123,Sarah  Adebayo,,65,United Kingdom,London,Rtl,Home Goods,Cookware Set,4,287,EUR,5,5,,Returned,2,,Tablet,No,2024-05-17,28,Happy,0,,,Wrong phone
TXN-00129,"Jan 21, 2025",CUST-0637,Femi Adeyemi,FEMALE,68,Canada,Toronto,Corp,fashion,Jeans,1,402,CAD,10,5,Bank Transfer,,3,Website,Desktop,no,4/22/24,351,,20,femi.adeyemi@,0803-541-8967,
TXN-00130,2025-05-15,CUST0292,Ruth Etisi,Male,41,United States,New York,,Home,Bedsheet,2,97181,NGN,500,1500,Wallet,Cancelled,3,Referral,Mobile,Yes,3/8/25,357,,120,ruth.etisi@,,Late payment
TXN-00131,7/10/24,cust-0692,SEYI OKAFOR,,39,United Kingdom,Birmingham,Corporate,electronics,Webcam,4,15960,NGN,20,500,Transfer,COMPLETE,4,Facebook,Mobile,yes,11/3/24,161,Neutral,80,seyi.okafor@,08034029979,High-value cart
TXN-00132,11/10/2024,CUST 0219,MOSES IBRAHIM,FEMALE,67,Canada,Calgary,Retail,Home,Bedsheet,3,199173,NGN,2500,500,Wallet,COMPLETE,3,Walk-in,Mobile,Yes,11/13/24,224,,0,moses.ibrahimmail.com,08033288926,Repeat order
TXN-00133,"Feb 22, 2025",CUST-0660,Z. Williams,,,Nigeria,Port Harcourt,retail,Home Goods,Storage Basket,2,223651,NGN,50,20,Transfer,,5,WhatsApp,Mobile,Yes,"Nov 16, 2024",200,Neutral,50,zainab.williams@yahoo.com,8034592146,Bought during promo
TXN-00134,2024-10-07,CUST-0604,John  Williams,male,38,Germany,Munich,Rtl,Elec,Smart Watch,8,323,USD,0,1500,POS,COMPLETE,1,Walk-in,,no,"Sep 18, 2024",121,Unhappy,20,,0803-632-1470,Fast delivery
TXN-00135,11/01/2025,CUST 0504,B. Williams,,45,Nigeria,Abuja,VIP,Home Goods,Storage Basket,8,61,USD,10,1000,Card,Pending,1,Website,Desktop,no,11/23/24,69,Unhappy,800,blessing.williamsmail.com,08034333024,Email bounced
TXN-00136,30/07/2024,CUST 0403,Kemi U.,,,Germany,Hamburg,Rtl,Beauty,Body Lotion,5,58,USD,1000,1000,Transfer,completed,,Facebook,mobile,no,,,Neutral,80,kemi.umeh@,+2348037410129,Email bounced
TXN-00137,23/09/2024,cust-0290,Chioma  Williams,Female,36,United States,Houston,Rtl,Beauty,Body Lotion,1,231943,NGN,50,10,Bank Transfer,COMPLETE,1,TikTok,mobile,,2025-09-04,,,200,chioma.williams@yahoo.com,,Requested refund
TXN-00138,12/27/25,CUST 0516,MICHAEL ABDULLAHI,,51,Canada,Toronto,,Elec,Smart Watch,5,151,GBP,1000,20,card,completed,2,,Desktop,No,,,Unhappy,350,michael.abdullahi@,0803-168-4371,Wrong phone
TXN-00139,2024-08-04,CUST 0469,Daniel Ahmed,FEMALE,23,United Kingdom,Manchester,RETAIL,fashion,T-Shirt,1,153128,NGN,10,500,,Pending,3,Referral,,no,11/6/25,138,Happy,0,daniel.ahmed@,,Requested refund
TXN-00140,2024-04-05,CUST0660,ZAINAB WILLIAMS,Male,56,Canada,Toronto,RETAIL,Home Goods,Cookware Set,1,420,EUR,35,1000,Transfer,,3,Website,Mobile,,4/1/25,289,,200,,0803-412-6532,Email bounced
TXN-00141,"Mar 02, 2025",CUST0526,Ruth  Johnson,FEMALE,27,Canada,Calgary,VIP,Beauty,Perfume,2,138,EUR,500,20,Bank Transfer,Completed,5,Referral,mobile,,"Dec 29, 2024",258,Happy,1000,ruth.johnson@yahoo.com,08037592730,Late payment
TXN-00142,19/04/2025,CUST 0322,M. Okafor,,29,United Kingdom,London,vip,electronics,Earbuds,1,34086,NGN,50,10,,,4,WhatsApp,,Yes,13/12/2025,108,,1000,,08034203013,Repeat order
TXN-00143,"Jun 14, 2024",CUST 0486,Zainab Nnamdi,Male,62,Canada,Ottawa,Corp,Fashion,Wrist Watch,7,5564,NGN,10,20,,Returned,5,,Mobile,no,2025-07-20,332,,10,zainab.nnamdimail.com,0803-852-1651,Fast delivery
TXN-00144,2025-03-16,CUST 0197,SEYI ADEBAYO,,61,United States,New York,wholesale,Elec,Smart Watch,7,175,CAD,20,1500,POS,Completed,2,Website,Mobile,no,2024-08-02,184,Unhappy,20,,08031536367,Wrong phone
TXN-00145,"Dec 15, 2024",cust-0633,Ibrahim Eze,male,39,United States,Houston,VIP,Elec,Keyboard,1,118,CAD,20,500,Card,completed,3,Website,mobile,no,11/04/2024,172,Neutral,50,ibrahim.eze@,+2348031110521,Bought during promo
TXN-00146,13/10/2024,cust-0518,Amina Johnson,Other,41,United Kingdom,London,VIP,Fashion,Hoodie,7,110797,NGN,0,15,Cash,Pending,1,TikTok,Desktop,no,07/11/2025,30,Unhappy,1000,amina.johnsonmail.com,8036262932,Fast delivery
TXN-00147,"Apr 04, 2025",CUST 0414,J. Bello,Female,57,Canada,Calgary,,Home Goods,Cookware Set,5,144384,NGN,15,2500,Wallet,Cancelled,2,,,No,11/7/24,57,Happy,80,joy.bellomail.com,08033077237,Late payment
TXN-00148,8/25/25,CUST-0587,Joy  Adebayo,Other,55,Germany,Hamburg,Wholesale,Fashion,Wrist Watch,5,209227,NGN,15,1500,Transfer,Cancelled,4,Referral,mobile,Yes,,,,350,joy.adebayo@gmail.com,,Email bounced
TXN-00149,"May 05, 2024",CUST 0271,F. Williams,,49,Canada,Toronto,RETAIL,Beauty,Body Lotion,2,492,USD,2500,500,Bank Transfer,COMPLETE,,Website,Tablet,yes,29/01/2024,302,,80,femi.williams@yahoo.com,0803-407-1524,Fast delivery
TXN-00150,05/11/2025,CUST-0070,Tunde  Nwosu,,39,Canada,Ottawa,vip,Elec,Smart Watch,8,341,USD,500,10,card,Pending,1,Website,,yes,2024-05-06,317,Happy,500,tunde.nwosu@,08039432879,Late payment
TXN-00151,23/02/2024,CUST0020,victor adeyemi,Female,55,Canada,Toronto,vip,Electronics,Laptop Stand,1,50819,NGN,5,2500,Transfer,Completed,2,WhatsApp,Desktop,no,"Mar 01, 2024",30,Unhappy,120,victor.adeyemimail.com,0803-532-7419,Late payment
TXN-00152,"Oct 06, 2024",cust-0246,Peace  Johnson,male,25,United States,Houston,VIP,Beauty,Body Lotion,7,27,USD,15,1000,POS,Returned,2,Website,Desktop,,7/22/25,,,800,peace.johnson@yahoo.com,08031009108,Bought during promo
TXN-00153,12/14/25,CUST 0697,MOSES MUSA,FEMALE,36,Nigeria,Abuja,vip,electronics,Earbuds,2,450,EUR,20,20,card,COMPLETE,4,WhatsApp,Tablet,no,2024-12-02,69,Happy,0,,0803-391-1451,High-value cart
TXN-00154,8/5/25,CUST-0403,K. Umeh,FEMALE,,Canada,Calgary,Corporate,Home,Bedsheet,3,481,EUR,500,15,Card,Completed,3,Walk-in,,No,"May 20, 2025",,,800,kemi.umeh@yahoo.com,08037645223,Repeat order
TXN-00155,26/01/2024,cust-0175,C. Abdullahi,FEMALE,54,United Kingdom,London,wholesale,fashion,T-Shirt,5,181228,NGN,10,0,Bank Transfer,Pending,4,Facebook,,yes,14/02/2024,,,120,chinedu.abdullahi@yahoo.com,08036615431,
TXN-00156,"Feb 23, 2024",CUST-0434,samuel abdullahi,Female,58,Nigeria,Lagos,,Home,Bedsheet,4,65984,NGN,15,1500,Transfer,Cancelled,,,Mobile,Yes,2025-12-11,32,,800,samuel.abdullahi@gmail.com,08032708383,High-value cart
TXN-00157,"Dec 17, 2024",CUST 0391,John Etisi,male,56,Germany,Berlin,Corp,electronics,Earbuds,1,89534,NGN,20,500,Wallet,completed,4,,mobile,No,02/03/2024,224,Unhappy,500,john.etisi@yahoo.com,8038877301,
TXN-00158,2025-01-01,CUST-0378,David E.,male,33,Germany,Hamburg,Corporate,Fashion,Hoodie,2,178575,NGN,50,5,card,Returned,,Instagram,Mobile,No,06/08/2024,170,,20,david.eze@gmail.com,08037087061,Late payment
TXN-00159,"Jan 22, 2025",CUST-0569,john etisi,Other,66,United States,Houston,Rtl,Elec,Keyboard,5,575,USD,0,1000,POS,Completed,1,TikTok,Tablet,yes,07/11/2025,320,,10,john.etisi@yahoo.com,+2348034181650,High-value cart
TXN-00160,8/28/24,CUST 0326,P. Aliyu,Female,55,United Kingdom,Birmingham,RETAIL,Electronics,USB Cable,3,91,EUR,35,500,Cash,,3,,Desktop,yes,5/9/25,298,,800,peace.aliyu@yahoo.com,+2348034683039,Bought during promo
TXN-00161,"Sep 13, 2024",CUST0224,Grace  Adebayo,,41,United States,New York,,Beauty,Face Wash,6,14285,NGN,10,15,Bank Transfer,,1,Website,Tablet,yes,2024-10-28,117,Happy,120,grace.adebayo@yahoo.com,+2348036599527,Wrong phone
TXN-00162,"May 11, 2024",CUST0700,seyi bello,FEMALE,66,Germany,,SME,Home,Bedsheet,7,248,GBP,5,1500,Wallet,completed,5,,mobile,Yes,7/11/24,358,,350,seyi.bello@gmail.com,+2348037286425,
TXN-00163,2024-10-25,CUST 0010,E. Abdullahi,Other,61,Canada,Calgary,sme,Electronics,Bluetooth Speaker,3,400,CAD,500,10,Transfer,completed,4,WhatsApp,Mobile,No,,,,50,emeka.abdullahi@,+2348035761669,VIP buyer
TXN-00164,04/02/2025,CUST-0466,MOSES BALOGUN,,44,Canada,Toronto,RETAIL,Beauty,Face Wash,2,240370,NGN,5,15,Cash,COMPLETE,4,WhatsApp,Desktop,no,"Sep 09, 2024",252,,0,moses.balogunmail.com,8038655554,Repeat order
TXN-00165,2025-04-17,cust-0426,victor nnamdi,male,60,United Kingdom,Birmingham,Corporate,Electronics,Bluetooth Speaker,3,168148,NGN,10,10,Transfer,Completed,3,Facebook,Tablet,Yes,3/15/24,205,Neutral,0,victor.nnamdi@yahoo.com,0803-648-8001,Bought during promo
TXN-00166,2024-04-03,cust-0085,E. Nwosu,,28,United Kingdom,London,RETAIL,Grocery,Coffee Jar,7,179501,NGN,10,5,Cash,Completed,4,Instagram,,Yes,11/11/24,,,200,emeka.nwosu@yahoo.com,+2348037285495,VIP buyer
TXN-00167,2025-05-26,CUST-0432,David Aliyu,Other,22,United Kingdom,London,Wholesale,Elec,Keyboard,7,217311,NGN,500,20,Bank Transfer,Completed,,TikTok,mobile,Yes,14/04/2025,,Unhappy,120,david.aliyu@yahoo.com,8037897060,
TXN-00168,"Mar 30, 2025",cust-0550,ZAINAB ONYEKA,Male,62,Canada,Calgary,,Home,Blender,6,28,CAD,20,15,Bank Transfer,Pending,1,,Mobile,no,2025-09-26,,Unhappy,50,zainab.onyeka@yahoo.com,+2348031635969,
TXN-00169,9/7/24,CUST0138,ESTHER OKAFOR,FEMALE,,Canada,Calgary,,Home,Bedsheet,4,17675,NGN,5,20,card,,1,Walk-in,Desktop,No,,,Neutral,10,esther.okafor@,+2348036225481,VIP buyer
TXN-00170,1/18/25,cust-0181,CHIOMA ADEBAYO,Other,30,United States,Atlanta,sme,Elec,Smart Watch,8,163249,NGN,0,10,Bank Transfer,,5,Website,Desktop,no,10/17/24,247,Happy,350,chioma.adebayo@yahoo.com,08031070138,High-value cart
TXN-00171,10/21/25,CUST 0415,Chinedu  Onyeka,FEMALE,59,Germany,Berlin,Retail,electronics,Earbuds,3,117872,NGN,50,15,card,Pending,2,Walk-in,Tablet,Yes,22/10/2025,234,Neutral,800,chinedu.onyeka@yahoo.com,08031206987,Late payment
TXN-00172,09/07/2024,CUST-0408,Grace U.,Female,45,United States,New York,VIP,Home Goods,Storage Basket,7,62,GBP,1000,1500,Bank Transfer,Completed,1,Referral,mobile,yes,23/06/2024,361,Neutral,20,grace.umeh@gmail.com,,VIP buyer
TXN-00173,2025-01-22,cust-0061,ngozi thomas,Other,46,Germany,Berlin,RETAIL,electronics,Earbuds,2,93193,NGN,10,500,Card,,1,Referral,Mobile,,9/29/24,173,,1000,ngozi.thomasmail.com,8035019771,Email bounced
TXN-00174,02/02/2024,CUST0365,Zainab Etisi,Male,64,United Kingdom,London,VIP,Fashion,Wrist Watch,8,494,USD,500,0,,COMPLETE,3,,mobile,,12/22/24,244,Happy,80,zainab.etisi@yahoo.com,,High-value cart
TXN-00175,2024-09-22,CUST-0510,OLA AHMED,FEMALE,47,United Kingdom,Manchester,Corp,Fashion,Hoodie,4,176448,NGN,0,5,Bank Transfer,completed,1,Website,mobile,yes,2025-08-12,194,,500,,+2348038331010,VIP buyer
TXN-00176,"Mar 01, 2024",CUST-0298,Michael Ahmed,Male,30,Nigeria,Enugu,sme,Electronics,USB Cable,1,405,USD,35,1000,Wallet,Completed,2,WhatsApp,mobile,No,2024-05-29,159,Happy,800,michael.ahmed@yahoo.com,8039305150,Email bounced
TXN-00177,2025-10-28,cust-0157,S. Okafor,Female,,United Kingdom,Manchester,SME,Elec,Keyboard,7,181207,NGN,0,20,POS,completed,1,Website,,Yes,"Dec 27, 2025",84,Neutral,350,seyi.okafor@yahoo.com,+2348034519295,VIP buyer
TXN-00178,30/08/2025,CUST-0371,C. Thomas,Female,61,United Kingdom,London,Corp,Electronics,Wireless Mouse,6,421,USD,500,10,,Cancelled,4,Referral,mobile,no,2024-05-02,251,,800,,8039044647,Late payment
TXN-00179,"Nov 01, 2024",CUST 0394,Z. Balogun,FEMALE,24,United States,Houston,,Home Goods,Cookware Set,7,550,USD,20,20,Transfer,completed,2,,mobile,Yes,,,Neutral,10,zainab.balogun@gmail.com,08032419525,High-value cart
TXN-00180,2024-07-27,cust-0558,Fatima  Balogun,,51,United States,New York,RETAIL,Home,Table Lamp,6,222,USD,0,1500,Card,COMPLETE,2,Walk-in,Tablet,,"Jul 17, 2025",333,Neutral,10,,+2348038136077,High-value cart
TXN-00181,"Dec 18, 2025",CUST0645,V. Balogun,FEMALE,54,Germany,Hamburg,RETAIL,Home Goods,Storage Basket,1,554,CAD,0,20,Bank Transfer,Pending,3,Website,Desktop,Yes,8/15/24,64,Neutral,80,victor.balogun@,,Wrong phone
TXN-00182,2024-04-02,CUST0565,Chinedu A.,Male,66,Canada,Toronto,wholesale,Grocery,Coffee Jar,7,36942,NGN,35,1000,Cash,Pending,3,Walk-in,mobile,No,12/28/24,142,,50,chinedu.adeyemi@gmail.com,0803-612-8149,Wrong phone
TXN-00183,26/11/2025,cust-0079,Victor Ojo,Female,,United States,New York,,Home Goods,Cookware Set,8,183100,NGN,0,1500,Card,Pending,5,Instagram,Desktop,,2024-06-28,69,Unhappy,200,victor.ojo@yahoo.com,08037262661,Wrong phone
TXN-00184,"Jan 18, 2025",CUST-0553,IFEOMA WILLIAMS,Other,18,Germany,Munich,SME,Grocery,Rice Bag,8,372,EUR,20,15,card,,2,Facebook,Mobile,No,,,Neutral,350,ifeoma.williamsmail.com,0803-479-3248,Email bounced
TXN-00185,2025-09-03,CUST 0374,fatima etisi,male,46,Canada,Toronto,wholesale,Home,Table Lamp,4,78184,NGN,50,5,Card,completed,3,Referral,,No,2/13/25,56,Happy,120,fatima.etisi@yahoo.com,8031873083,Email bounced
TXN-00186,2025-05-05,CUST 0445,EMEKA AHMED,Other,33,Germany,Berlin,RETAIL,electronics,Earbuds,4,211,USD,20,1000,Wallet,Cancelled,1,Website,Tablet,No,23/09/2025,27,,80,emeka.ahmed@yahoo.com,8034720771,Email bounced
TXN-00187,01/11/2025,CUST 0523,P. Williams,Male,35,United States,New York,sme,Elec,Keyboard,1,198732,NGN,1000,500,Bank Transfer,Returned,1,Instagram,Desktop,yes,"Aug 26, 2025",142,Neutral,10,peace.williams@yahoo.com,08033019210,
TXN-00188,3/24/25,CUST 0198,Seyi Johnson,Male,37,Canada,Toronto,,Fashion,Backpack,5,382,EUR,35,500,Bank Transfer,Returned,1,Website,Desktop,,,,Neutral,200,,08039614893,Requested refund
TXN-00189,"Sep 18, 2025",CUST 0576,Victor  Okafor,male,28,Germany,Berlin,Retail,Grocery,Olive Oil,5,61259,NGN,0,1000,,completed,3,Website,Mobile,No,2024-08-03,,Unhappy,120,,+2348035429825,Email bounced
TXN-00190,13/11/2024,CUST-0333,N. Nnamdi,Male,35,United Kingdom,Manchester,VIP,electronics,Webcam,7,235,CAD,2500,2500,Wallet,,4,Walk-in,mobile,no,,,Neutral,20,ngozi.nnamdi@,8034026721,Fast delivery
TXN-00191,"Dec 09, 2025",CUST 0182,J. Williams,male,45,United Kingdom,Manchester,Corporate,Grocery,Rice Bag,1,401,USD,35,0,Cash,Completed,5,Instagram,Mobile,Yes,2024-12-12,246,,80,joy.williams@yahoo.com,08035090433,High-value cart
TXN-00192,10/4/24,CUST-0643,Sarah Adebayo,Male,50,Canada,,,Home Goods,Storage Basket,3,78695,NGN,10,1000,Transfer,COMPLETE,1,TikTok,Mobile,,"Mar 14, 2025",348,,1000,,8035815154,Late payment
TXN-00193,03/01/2024,CUST0678,ADA WILLIAMS,FEMALE,27,United Kingdom,Manchester,Corp,Beauty,Body Lotion,2,293,USD,0,1000,Bank Transfer,Returned,4,TikTok,Desktop,,6/30/25,118,,200,ada.williams@yahoo.com,+2348032463815,Wrong phone
TXN-00194,26/04/2025,CUST0018,Moses O.,,21,United States,Atlanta,,fashion,Jeans,3,223,EUR,0,1000,Transfer,Pending,4,TikTok,Mobile,Yes,31/08/2025,,Unhappy,50,,+2348037987624,Requested refund
TXN-00195,1/15/25,CUST0541,Seyi  Musa,,59,Nigeria,Port Harcourt,Retail,Electronics,Power Bank,3,6348,NGN,15,2500,POS,Returned,1,Facebook,Desktop,no,8/12/24,287,Happy,350,seyi.musa@,+2348037383228,Fast delivery
TXN-00196,24/10/2024,CUST0200,Ifeoma Aliyu,Male,39,Nigeria,Abuja,VIP,Fashion,Sneakers,5,56381,NGN,20,0,,COMPLETE,3,WhatsApp,,no,2024-05-12,258,Happy,20,ifeoma.aliyu@,,Fast delivery
TXN-00197,13/03/2024,CUST 0156,Daniel Eze,FEMALE,31,United Kingdom,Birmingham,VIP,Grocery,Olive Oil,8,191,GBP,50,10,Wallet,Cancelled,5,,Mobile,yes,3/30/24,161,Neutral,20,,8037095636,Late payment
TXN-00198,2024-04-21,CUST0472,Victor  Onyeka,Other,26,Nigeria,Enugu,sme,Home Goods,Storage Basket,3,137843,NGN,15,15,POS,Pending,1,Walk-in,,Yes,6/11/24,115,,1000,victor.onyeka@,,Bought during promo
TXN-00199,"Nov 16, 2025",CUST-0185,Daniel  Adeyemi,,38,United States,New York,wholesale,electronics,Earbuds,8,44326,NGN,20,0,Bank Transfer,,4,Walk-in,Mobile,no,12/10/2025,36,Unhappy,80,daniel.adeyemi@,,VIP buyer
TXN-00200,7/11/24,CUST-0189,Michael Adeyemi,,28,United Kingdom,Manchester,Corp,Elec,Smart Watch,6,18,EUR,20,1500,Transfer,Cancelled,3,Instagram,mobile,no,4/26/24,2,,20,,08032634873,VIP buyer
TXN-00201,2025-07-11,cust-0560,Moses M.,,30,Germany,Berlin,,fashion,T-Shirt,8,431,USD,15,10,card,completed,5,Website,mobile,no,2025-12-19,54,Happy,800,,0803-273-9382,
TXN-00202,5/11/24,CUST 0649,Amina A.,male,44,United Kingdom,London,VIP,Fashion,Backpack,2,211577,NGN,2500,1500,POS,Pending,4,,,Yes,"Jan 18, 2025",293,,200,amina.adeyemi@,,Email bounced
TXN-00203,2025-10-04,CUST 0178,SEYI WILLIAMS,male,63,United Kingdom,Birmingham,vip,fashion,T-Shirt,6,27948,NGN,20,1000,Card,Cancelled,,,Desktop,yes,30/10/2025,275,Neutral,200,seyi.williams@gmail.com,08035613144,Requested refund
TXN-00204,2024-07-16,CUST-0654,Emeka Musa,,27,United States,Atlanta,retail,Home,Blender,7,212020,NGN,35,500,Wallet,Returned,4,Website,Mobile,,2024-02-02,178,,800,emeka.musa@yahoo.com,8039753488,Late payment
TXN-00205,15/03/2025,CUST-0549,Victor N.,male,41,Nigeria,,RETAIL,Elec,Smart Watch,5,27609,NGN,50,15,Bank Transfer,Returned,2,WhatsApp,Mobile,,7/29/24,229,,80,,,Email bounced
TXN-00206,11/29/25,CUST0581,GRACE ETISI,FEMALE,20,Germany,Munich,SME,Grocery,Olive Oil,7,50660,NGN,500,500,Wallet,COMPLETE,1,TikTok,Tablet,,2024-08-26,309,Neutral,10,,,Email bounced
TXN-00207,2025-05-20,CUST0326,peace aliyu,,20,United States,Atlanta,Corp,Home,Table Lamp,7,9075,NGN,1000,1000,,Cancelled,,Instagram,Mobile,no,"Oct 08, 2024",205,Happy,120,peace.aliyu@gmail.com,8037598940,Bought during promo
TXN-00208,11/8/25,CUST-0383,David Adebayo,,,Nigeria,Port Harcourt,wholesale,Elec,Keyboard,4,385,USD,1000,0,,COMPLETE,5,Facebook,Desktop,,"May 09, 2024",300,,1000,,,Bought during promo
TXN-00209,09/03/2025,CUST0288,F. Eze,,36,Nigeria,Port Harcourt,Rtl,Fashion,Sneakers,2,489,CAD,5,1500,,completed,5,TikTok,Tablet,No,18/04/2024,187,,800,fatima.eze@,08034153336,Repeat order
TXN-00210,2024-02-24,CUST-0315,zainab eze,,33,Nigeria,Ibadan,Retail,Grocery,Olive Oil,6,246488,NGN,500,1000,Bank Transfer,Cancelled,3,,mobile,no,7/12/24,142,,10,zainab.eze@yahoo.com,+2348032863660,Late payment
TXN-00211,2025-04-30,CUST0590,ola ibrahim,Male,57,Canada,Ottawa,Rtl,fashion,Jeans,4,56866,NGN,1000,0,Transfer,Pending,2,Website,Mobile,yes,2024-05-25,220,,80,ola.ibrahim@yahoo.com,,Wrong phone
TXN-00212,9/7/24,cust-0501,Sarah  Onyeka,,,United States,Houston,RETAIL,electronics,Phone Charger,5,258,GBP,1000,15,POS,Completed,3,,,Yes,,,,1000,,0803-699-2727,Fast delivery
TXN-00213,2024-10-22,cust-0369,J. Aliyu,Male,58,Nigeria,Port Harcourt,Wholesale,Beauty,Face Wash,3,181513,NGN,20,10,POS,Completed,5,Referral,mobile,yes,1/9/24,76,,500,,8033728089,Bought during promo
TXN-00214,22/05/2024,CUST-0302,Blessing  Onyeka,Male,25,Nigeria,Ibadan,Corporate,Electronics,Wireless Mouse,5,233851,NGN,15,1000,Transfer,completed,5,Referral,Mobile,yes,11/25/25,51,Unhappy,800,,8038311783,
TXN-00215,2024-02-25,cust-0257,Femi  Adeyemi,male,37,Germany,Hamburg,RETAIL,Home Goods,Cookware Set,3,185462,NGN,2500,10,,Returned,1,Facebook,Desktop,yes,"Aug 17, 2025",279,,200,femi.adeyemi@gmail.com,,Bought during promo
